	Peak-level_FC	Interval-level_FC	Perm-scaled_FC	Average_Height_Parent	Peak_count	FC_centered
chr1-0	1.5460405338759418	1.1261466712002992	1.2834835492103254	61.90649033244926	66	1.3084375764003275
chr1-1000000	1.4537836635233645	1.0357697843042333	1.1365682589176835	59.86812883026058	332	1.1586658972191448
chr1-2000000	1.5088071765498596	1.078594913547673	1.0866096758245904	43.94834542275768	183	1.1077359983334605
chr1-3000000	1.5483425471366454	1.1916829289143613	1.1476031338532044	36.67793057667095	242	1.1699153168360903
chr1-5000000	1.161405581929078	1.0272632313538754	0.8134067324034214	31.404598161052576	35	0.8292213283360411
chr1-6000000	1.396402518970598	0.9846076018645616	1.0505713760732442	44.04804887511751	279	1.0709970267952185
chr1-7000000	1.2825049315605743	0.9986858052015967	0.9200720512900034	38.712251595734934	189	0.9379604792318947
chr1-8000000	1.1383781502571877	0.9584098561224332	0.9644710053725963	66.81398541628427	193	0.9832226564606406
chr1-9000000	1.3027587747418186	0.9606151131112161	1.028875416134154	61.70206003138554	215	1.048879244874408
chr1-10000000	1.645393060469646	1.0340786246825036	1.2201439842470974	41.38422083988773	207	1.2438665369649353
chr1-11000000	1.3848434781001802	0.9983202777392101	0.9762730371569228	43.98283924914552	207	0.9952541483126278
chr1-12000000	1.6019088361909792	1.2663417896549485	1.2404402124912046	47.38151833883173	166	1.2645573730182114
chr1-13000000	0.9083831663136455	0.6717061652971316	0.619116080884652	70.21125742945922	8	0.6311531962225686
chr1-14000000	1.0551246677729003	0.7968252928660476	0.8205472731568886	44.056455911790515	65	0.8365006984872227
chr1-15000000	1.2332093434194804	1.0425943595740605	0.9687815251174546	57.16783872264852	229	0.9876169831440313
chr1-16000000	1.3593295759671342	0.9813601211590831	1.0651988532093504	64.31775444816782	237	1.085908897496322
chr1-17000000	1.4133860351304193	1.091694414703891	1.0609041248133775	39.68736896779063	238	1.0815306691838658
chr1-18000000	1.318111198360229	1.0083658251658483	0.9175666172930573	28.91089369715247	155	0.9354063335330176
chr1-19000000	1.4754133136414418	1.0270260534538083	1.1395142877707267	47.34572291873706	188	1.1616692040046916
chr1-20000000	1.3817922461063645	0.9194132297240544	1.0384751124446248	43.71658458443947	166	1.0586655825196232
chr1-21000000	1.3556515664523339	1.079302225554151	1.0491303016973603	43.21138687242528	236	1.069527934444986
chr1-22000000	1.4129114824095352	1.0296807073537433	0.996116084660361	28.70330426610248	266	1.0154829926945985
chr1-23000000	1.2242816659019224	1.0149456505661731	0.988433728107652	74.84591040027765	196	1.007651272533437
chr1-24000000	1.455783152388228	0.9674468029810767	1.0943698928207746	48.99131674292275	238	1.115647092733599
chr1-25000000	1.670590285283005	1.1036834417556043	1.242581717535019	41.0846350554721	198	1.2667405141041266
chr1-26000000	1.284590625023878	0.9491569566117585	0.992106248219697	63.1120204060067	240	1.0113951953267148
chr1-27000000	1.4462593223294964	1.0727986636460458	1.1470678306699207	65.47213353465956	222	1.1693696060630883
chr1-28000000	1.2543401118601885	0.9734717666262198	1.0249874214354	70.01923714880158	162	1.0449156581468453
chr1-29000000	1.259818555513035	1.020646571941419	0.959292562218851	34.91022808233579	163	0.9779435318362678
chr1-30000000	1.608245802812702	1.1424258745319869	1.148456373481079	27.29778900950816	188	1.170785145507811
chr1-31000000	1.4697888077917134	1.002280351333309	1.126998228470065	47.72238200091308	234	1.1489098022129691
chr1-32000000	1.329547486848791	1.0552755618884824	1.1023793536226536	76.07001211489109	201	1.1238122768423722
chr1-33000000	1.5619159901188826	1.161583630847012	1.2156651768940678	55.58596051984334	141	1.239300650754888
chr1-34000000	1.3862834745886128	1.2550857643299764	1.0782195252781601	33.62919649145892	39	1.099182722949947
chr1-35000000	1.4190447965908688	1.0929003492486282	1.1497459858831596	64.07760917663325	105	1.1720998310968178
chr1-36000000	1.3486062673047037	1.0548126253549805	1.001323046311323	53.89759011141474	220	1.02079119028481
chr1-37000000	1.3097717511244682	0.9772683953474539	0.9511085901515748	51.34088710327598	170	0.9696004435406499
chr1-38000000	1.4122292955415763	0.9811798061707596	1.0288996086448394	42.931038122606715	124	1.0489039077460651
chr1-39000000	1.4445452165082715	1.044897516921126	1.1439433018365062	51.34051841918124	185	1.1661843288254476
chr1-40000000	1.4898247095969517	1.0019003304310086	1.1801014372077	50.966203498156496	162	1.2030454658780794
chr1-41000000	1.3286322435699274	0.9692374940637571	0.990907020099088	43.37709798698427	214	1.0101726513084093
chr1-42000000	1.2505218759305747	0.9772398342842843	1.0359350555735676	70.05506535185825	124	1.0560761407941488
chr1-43000000	1.282795049735962	0.9494483838404855	0.9558074511986124	50.06158559102042	206	0.9743906618212119
chr1-44000000	1.56500107975618	1.0808910634544229	1.176640591993556	62.14326942367279	186	1.1995173334551297
chr1-45000000	1.4832927400223703	1.0429914984126576	1.2354324024173056	74.74891159104507	103	1.2594521989938172
chr1-46000000	1.3525931295712275	1.0594425321931051	1.0220356485658215	47.72112664932239	191	1.0419064956671769
chr1-47000000	1.297915723721214	1.0360377482470142	0.9166939114199012	34.8667988691451	135	0.9345166601450843
chr1-48000000	0.8497806185749651	0.7954918814281943	0.6283201216025263	52.08138425217267	5	0.6405361857726839
chr1-50000000	1.1735165074218796	0.9798633312575789	0.991377543035991	42.30483749068204	52	1.0106523223502242
chr1-51000000	1.3212720262902182	0.9922229065468129	1.0939488226799594	52.983008404949665	132	1.1152178359699407
chr1-52000000	1.2080073608270856	0.9489599501424517	0.981363061647759	61.95049748596646	89	1.0004431352012448
chr1-53000000	1.3008249719972473	0.9678508891828607	0.9749463033448844	37.1851237598111	249	0.9939016195835919
chr1-54000000	1.5095208543548275	1.0106548118441496	1.0729588435724773	37.36846536319911	246	1.093819760857108
chr1-55000000	1.167885663367823	0.9119870315301025	0.9685596237654296	44.19240973682571	126	0.9873907674925552
chr1-56000000	1.5577913484068266	1.0386289085225529	1.2208661716822569	31.805784553559754	78	1.24460276547207
chr1-57000000	1.0942233115272983	0.9040167688867192	0.9435572338274275	35.54547531066218	31	0.9619022705696122
chr1-58000000	1.2805587717262337	1.0321829982246884	1.0122994192738455	78.48537133404567	88	1.0319809705087835
chr1-59000000	1.1492706906170123	1.0649245231385915	0.9837818259449448	44.91031709569507	96	1.0029089261315927
chr1-60000000	1.022978576007615	1.026845107741228	0.8836854989511833	54.60772722457688	20	0.9008664842328458
chr1-61000000	1.534077946454601	1.0943031087484674	1.28524317882943	46.41306444771146	66	1.3102314174788519
chr1-62000000	1.2498933048690197	1.044778963854123	1.008025858715609	37.485940739403496	83	1.0276243215880714
chr1-63000000	1.1884542680378556	1.0206892271365586	0.9882044590219909	45.37497332976685	98	1.0074175459017474
chr1-64000000	1.2770184937021116	0.9221245795877815	1.0249026980552134	48.88625599979078	113	1.0448292875390537
chr1-65000000	0.9550186247904318	0.838362779875109	0.8445954888242543	44.246412885983595	99	0.8610164696818905
chr1-66000000	1.0649673651268912	0.9947835783468327	0.9756873769161265	52.0772690035183	102	0.9946571014190131
chr1-67000000	1.1360228440087083	0.993287210563098	0.9929998187069179	54.60715294576398	137	1.0123061389873185
chr1-68000000	1.4329445294647167	1.0803041762045165	1.2062701852880005	41.727143686114786	61	1.229722997769069
chr1-69000000	0.7573442395364759	0.5843902724356337	0.5818260736869801	29.206066768613734	8	0.593138181015173
chr1-70000000	1.1561240170901075	0.9918477571497926	1.0006145982840542	57.60241138086706	42	1.0200689683129152
chr1-71000000	1.3378181898467707	1.0509855405178448	1.078856790325549	29.31038559412923	36	1.0998323779725168
chr1-72000000	0.9904385521804937	0.9813187076570118	0.8523336204555031	40.36050459418181	32	0.8689050493241363
chr1-74000000	0.5606223685452946	0.6444312529128439	0.5601870309673148	92.78437184394153	12	0.5710784229223155
chr1-75000000	0.7882384589184668	0.7850513354354094	0.6419955043189823	53.500836948649855	22	0.6544774510338365
chr1-76000000	0.9368014144672503	0.7395268162741028	0.7832427959725713	35.769831566958004	24	0.7984709319616131
chr1-77000000	1.0966811715228668	1.017744570235186	1.0019661791976346	56.072875588480706	85	1.0214468272312958
chr1-78000000	1.0818670947263787	1.018632153485286	1.0014907734590228	43.683122586527716	85	1.0209621784542866
chr1-79000000	0.9328194795399825	0.8534587497144502	0.8841890176329199	40.91814145400411	35	0.9013797925366485
chr1-80000000	1.2860152630945962	1.1066937947685254	1.0876211294668554	20.244322823226895	21	1.1087671170830078
chr1-81000000	0.9194619114101165	0.7829973772977287	0.8552637065875973	52.64080199516921	37	0.8718921034236456
chr1-82000000	0.5346626661452414	0.35553420613385667	0.47601570928578457	29.48654819918282	11	0.4852706069895331
chr1-83000000	1.186559295944295	0.8581080107681748	0.9438698036113522	30.66483172285717	22	0.9622209174667897
chr1-84000000	1.1698027538003086	0.9789484930875932	1.0512385075536634	64.32301865483089	99	1.0716771289265759
chr1-85000000	1.1508693537845582	0.9701478895420064	0.9774933082120746	80.68783574864437	104	0.9964981443910634
chr1-86000000	1.27894488491981	1.0952691594619006	1.048413193907782	44.58393441445203	61	1.0687968843440392
chr1-87000000	1.2672997303169724	1.0336021076816604	1.09787603000994	57.344768330860774	45	1.1192213977172047
chr1-88000000	1.3078011306909287	0.9723414850098951	1.1586214018849097	61.193468012623754	44	1.181147806670809
chr1-89000000	1.3639789382498766	0.8917553629745634	1.1326747376888493	56.510986507456785	96	1.1546966765123787
chr1-90000000	1.3553071672049049	0.9364337081311662	1.0709546099905614	20.14531090133921	37	1.0917765601226104
chr1-91000000	1.1521240453371473	1.0067260069404786	0.97120924818024	51.76512714281222	76	0.990091907020069
chr1-92000000	1.046467219881959	0.923855073843171	0.9331508441992565	55.59175361947202	85	0.9512935555357973
chr1-93000000	1.1302282473682728	0.915742943196147	0.9343170022897116	65.7875131374462	136	0.9524823865625086
chr1-94000000	1.1094498074426966	0.9620484931740076	0.9538096889712646	56.05175054969365	174	0.9723540582600806
chr1-95000000	1.52386436586358	0.9434138774829575	1.209039597076459	48.51068634405106	36	1.2325462536267497
chr1-96000000	1.0199064728786547	1.0273255635991816	0.9359826480890354	46.58334460529361	49	0.954180416548284
chr1-97000000	1.0323308601044134	0.915220441154522	0.9234143414232615	34.259294691303346	88	0.9413677515761937
chr1-98000000	0.9773357581317947	0.9449632865083984	0.8850428588358265	41.54547118818869	66	0.9022502344794759
chr1-99000000	1.592599617817091	1.1506860744125127	1.304316342735711	35.55223174832773	54	1.3296754098628405
chr1-100000000	1.144486651695514	0.9589364203872492	1.0515090648848973	62.71365836556131	69	1.0719529465472806
chr1-101000000	1.0728469390727788	0.971359816250381	0.9163804605408411	36.46072449507301	41	0.9341971150221489
chr1-102000000	0.7913043215705671	0.6583913817457859	0.7223201189106508	47.09080155256156	11	0.7363637705790123
chr1-103000000	0.603746598794082	0.7378360785152234	0.5842468027451778	61.968716803320724	7	0.595605974906243
chr1-104000000	0.36995474766671554	0.29536268277389394	0.2586066282535051	15.785657797595427	3	0.2636345671288598
chr1-105000000	0.75236231040423	0.6577953887923305	0.61449207716964	43.39233413446302	7	0.6264392906817778
chr1-106000000	0.5219457597981901	0.4993148361465945	0.3916078940487491	32.79790879578211	13	0.39922169949403463
chr1-107000000	0.9099761282247727	0.8051907819865045	0.8117577184604482	46.76668976520743	20	0.8275402535701653
chr1-108000000	1.1693848433811664	0.9652095721888845	0.9785770506463877	58.78282214896957	63	0.9976029574017695
chr1-109000000	1.4433894592184355	1.100325658525773	1.1916588577650964	67.61610025014573	189	1.214827590668742
chr1-110000000	1.6829380778136902	1.1609142530502876	1.284485006220742	37.17472356382852	142	1.3094585041593043
chr1-111000000	1.3290694080903873	1.0334252972041722	1.0367393122057555	49.14050518818824	95	1.0568960341221711
chr1-112000000	1.486152824770123	1.0612591899574226	1.1846152488236363	64.93987358263834	115	1.2076470369186407
chr1-113000000	1.1043659436908897	0.9470041018678372	0.9358934237105264	71.24293167733077	83	0.9540894574318669
chr1-114000000	1.8528556039611692	1.105719478168592	1.376207123723136	38.54473618696327	68	1.4029639216623
chr1-115000000	1.4057840319385209	1.0589135521906083	1.1744695246231223	58.238618635979456	115	1.1973040552794023
chr1-116000000	1.748816995107089	1.2408682500452624	1.3677828435144772	48.48268515700531	96	1.394375853053305
chr1-117000000	1.599258713770893	1.1280363979073078	1.260087553480171	52.310313838407794	97	1.2845867058773124
chr1-118000000	1.8256586156948513	1.585110206641133	1.422155946056221	11.237888799662665	12	1.4498061003321718
chr1-119000000	1.3858453482348827	1.0339261026556177	1.0932372310644494	39.01450245916456	90	1.1144924092908393
chr1-120000000	0.9167275655861994	0.9465171978681741	0.7757143300606018	75.96281079429659	28	0.7907960944477779
chr1-121000000	1.0663288339798802	0.934147456189921	0.8629093152093139	50.369809780074036	27	0.8796863611850787
chr1-125000000	6.490068179976259	6.490068179976259	5.824405525460629	13.93662280974963	1	5.937646068307764
chr1-143000000	1.076012900738387	0.975171360886805	0.8271621233609207	42.172569917205784	10	0.8432441573921227
chr1-144000000	1.583223032779281	1.0006593981969285	1.4158696552930772	63.6786889207398	11	1.4433975888590513
chr1-145000000	0.9794906626240185	0.9552303787959157	0.8708913239800024	109.36461048568242	59	0.8878235595287205
