	Peak-level_FC	Interval-level_FC	Perm-scaled_FC	Average_Height_Parent	Peak_count	FC_centered
chr1-0	1.4257350002628275	1.108468500843873	1.3078747082368456	61.90649033244926	66	1.3153937364725459
chr1-1000000	1.1065274016571198	0.9718460957596585	0.9927530698453175	59.86812883026058	332	0.9984604501595282
chr1-2000000	1.1160653506076577	0.9371391528607664	0.9725626393671897	43.94834542275768	183	0.9781539440237705
chr1-3000000	1.1213287866082406	0.9593444059041497	0.9855369212400031	36.67793057667095	242	0.9912028156039354
chr1-5000000	1.1957734848451924	0.9503714840194154	0.988833755297959	31.404598161052576	35	0.9945186033034091
chr1-6000000	1.2281332499445012	0.9323439011719254	1.0504144294261302	44.04804887511751	279	1.0564533073892108
chr1-7000000	1.1720734438119365	0.9577421543076381	0.9862644133031819	38.712251595734934	189	0.9919344900504341
chr1-8000000	1.044263674788868	1.0091556582418313	0.9303001723011647	66.81398541628427	193	0.935648508207621
chr1-9000000	1.1161235392552844	0.9723918256726817	0.9915962497501528	61.70206003138554	215	0.9972969794556283
chr1-10000000	1.3060089897637082	1.0074570374595107	1.133682783460925	41.38422083988773	207	1.140200374790955
chr1-11000000	1.1524273675547712	0.9451376576511835	0.9637147406649882	43.98283924914552	207	0.9692551783694447
chr1-12000000	1.1164795831270908	0.9631513579909268	0.9513471394047945	47.38151833883173	166	0.9568164752349679
chr1-13000000	0.9875092493581301	0.7872674270763829	0.8108098055352202	70.21125742945922	8	0.8154711861576964
chr1-14000000	1.2083006566982446	0.9387087343476755	1.0396498102615357	44.056455911790515	65	1.0456268019636958
chr1-15000000	1.1481343230277476	1.0159784332081194	1.0017806367977269	57.16783872264852	229	1.007539916984599
chr1-16000000	1.1731493753660773	0.9677817665488694	1.0431793457802228	64.31775444816782	237	1.049176628934658
chr1-17000000	1.0853431293413254	0.9557864095951115	0.929671215485441	39.68736896779063	238	0.9350159354919746
chr1-18000000	1.2750207415126549	0.9734031667509541	1.056083411875507	28.91089369715247	155	1.062154881063753
chr1-19000000	1.2101422930889412	0.9676582355027394	1.039228349312064	47.34572291873706	188	1.0452029180170064
chr1-20000000	1.3919171832579034	1.0070041612597807	1.160583646906411	43.71658458443947	166	1.1672558924632852
chr1-21000000	1.1248963031073749	0.9740600258960735	0.9774808727234701	43.21138687242528	236	0.9831004525162262
chr1-22000000	1.199054106464381	0.932654870056098	1.0066183073603654	28.70330426610248	266	1.0124053995244298
chr1-23000000	1.1268036375963886	1.0506312726865967	0.9590174301022041	74.84591040027765	196	0.9645308627651754
chr1-24000000	1.233231185109487	1.0018123616561896	1.049886461008917	48.99131674292275	238	1.0559223036587435
chr1-25000000	1.2308147613331055	0.9941325046347402	1.0285620394159087	41.0846350554721	198	1.034475287044165
chr1-26000000	1.243584940437492	1.0014784901850242	1.0587543433540323	63.1120204060067	240	1.0648411678428102
chr1-27000000	1.0189158416682191	0.9282644505763316	0.9073933692566242	65.47213353465956	222	0.9126100129621405
chr1-28000000	0.935607391648382	0.9103765892559781	0.8225547682577258	70.01923714880158	162	0.827283671178616
chr1-29000000	1.1600143580903224	0.9483890527248352	0.9751757551048994	34.91022808233579	163	0.9807820826768187
chr1-30000000	1.3284428560782044	1.0211904463233155	1.102515733081296	27.29778900950816	188	1.1088541436913748
chr1-31000000	1.1761400427976836	0.9644726893831596	1.033436246952312	47.72238200091308	234	1.0393775166104018
chr1-32000000	1.1098689482614492	1.006927527346786	0.9950125553464712	76.07001211489109	201	1.000732925540503
chr1-33000000	1.264924429767631	0.981381179710935	1.0591851790828166	55.58596051984334	141	1.0652744804648238
chr1-34000000	1.1458765668764421	0.9885819077789001	0.9360757058758501	33.62919649145892	39	0.9414572455744976
chr1-35000000	1.1779684165471536	1.0598895685982532	1.0040993357406076	64.07760917663325	105	1.0098719462279375
chr1-36000000	1.2596169732188145	0.9634047059892309	1.0361344350325759	53.89759011141474	220	1.042091216690579
chr1-37000000	1.1241368420879387	0.9448833691015857	0.9408960555896942	51.34088710327598	170	0.9463053076872252
chr1-38000000	1.354402798987564	1.0560577462125973	1.1493484308584372	42.931038122606715	124	1.155956084672565
chr1-39000000	1.120390978980903	0.958846396971438	0.956224412214276	51.34051841918124	185	0.9617217876966705
chr1-40000000	1.4068448522405297	1.0158752144188643	1.1786412936739001	50.966203498156496	162	1.1854173534226535
chr1-41000000	1.203389756904722	1.0266541509405158	1.0282499209731664	43.37709798698427	214	1.0341613742190026
chr1-42000000	1.1053912277356162	0.9486960105858798	0.963049148867555	70.05506535185825	124	0.9685857600559953
chr1-43000000	1.2081200190709835	1.0153239905977558	1.0399874098780695	50.06158559102042	206	1.0459663424550192
chr1-44000000	1.1736628421961501	1.029961085020782	1.0179299279684713	62.14326942367279	186	1.023782051128401
chr1-45000000	1.309308274408079	1.0079107970433814	1.1250643989455629	74.74891159104507	103	1.1315324428104503
chr1-46000000	1.1580940097269077	0.9874582357157025	0.9663926480197176	47.72112664932239	191	0.9719484811293196
chr1-47000000	1.3701440060876422	1.0001870986246244	1.1141032517293834	34.8667988691451	135	1.1205082794850862
chr1-48000000	0.5948868243070876	0.33338189930604906	0.46243914958143895	52.08138425217267	5	0.4650977322431402
chr1-50000000	1.1647233130086003	1.0268677963356057	0.9948959777372808	42.30483749068204	52	1.000615677721598
chr1-51000000	1.126252415089773	0.9975001748260934	0.9574472417774792	52.983008404949665	132	0.9629516473598941
chr1-52000000	1.0070907705354815	0.9604006018593517	0.8626282058377461	61.95049748596646	89	0.8675874926836165
chr1-53000000	1.2098260460819017	0.9815588630810008	1.0085472329342433	37.1851237598111	249	1.0143454145748172
chr1-54000000	1.1620347003644294	0.8629099855170591	0.9408801238669067	37.36846536319911	246	0.9462892843722747
chr1-55000000	1.1406635847261475	0.9823210972381037	0.9909335964725702	44.19240973682571	126	0.996630516555707
chr1-56000000	1.2496163231592712	0.9528131616354427	1.0182822319811389	31.805784553559754	78	1.0241363805520671
chr1-57000000	1.1616941427321883	0.9708447216565549	0.9652234865216098	35.54547531066218	31	0.9707725980712176
chr1-58000000	1.1616164830001483	1.00010190621881	0.9927943277115066	78.48537133404567	88	0.9985019452189735
chr1-59000000	1.131591138573899	1.0259069735276565	0.9944682783480215	44.91031709569507	96	1.0001855194700608
chr1-60000000	0.9123399482098561	0.7944912530470013	0.787379558537118	54.60772722457688	20	0.7919062376567373
chr1-61000000	0.9797269940593519	0.894981694582845	0.8505452985104736	46.41306444771146	66	0.8554351201997881
chr1-62000000	1.0624076977554697	0.9475824013760372	0.8874761870160285	37.485940739403496	83	0.8925783259798448
chr1-63000000	1.1575774863813741	1.0063020577806396	0.9878439967636831	45.37497332976685	98	0.9935231546045334
chr1-64000000	1.2719525566635739	0.9810531751950825	1.0648584021840324	48.88625599979078	113	1.070980319170896
chr1-65000000	1.144875743181888	0.9636251108997071	0.9793257202713913	44.246412885983595	99	0.9849559061724513
chr1-66000000	1.1606204931178423	1.0518534088347102	1.0213270580514033	52.0772690035183	102	1.0271987114590342
chr1-67000000	1.2114434028359962	1.0233420369028925	1.0574844179522307	54.60715294576398	137	1.063563941584976
chr1-68000000	1.3835537171151346	1.052766112450771	1.1244419472895555	41.727143686114786	61	1.1309064126529647
chr1-69000000	0.6808623032878584	0.7396647066178403	0.632569258737342	29.206066768613734	8	0.6362059267511261
chr1-70000000	1.123824084965196	0.935177367540138	0.9612058744576776	57.60241138086706	42	0.9667318885818527
chr1-71000000	1.0837227483023033	0.9244701300226649	0.8606087984676872	29.31038559412923	36	0.8655564756532902
chr1-72000000	0.8427739854822183	0.8161022838965935	0.7295549250450627	40.36050459418181	32	0.733749167847038
chr1-74000000	0.5948977645970066	0.7920609249246354	0.5446361545621256	92.78437184394153	12	0.5477672913587508
chr1-75000000	1.0915658998007627	0.9207471084053231	0.8635476701162337	53.500836948649855	22	0.8685122430019885
chr1-76000000	0.9835291631959716	0.8651476440087269	0.8233835481561497	35.769831566958004	24	0.8281172157685033
chr1-77000000	1.0585397873501075	0.9248065397613431	0.9340605599658642	56.072875588480706	85	0.9394305145035625
chr1-78000000	1.1985090640512468	1.0335033569729808	1.065724546135393	43.683122586527716	85	1.0718514426212755
chr1-79000000	1.2788821752385175	0.9542105328336538	1.0960502220233943	40.91814145400411	35	1.1023514621309038
chr1-80000000	0.9399035934360727	0.5996721302126115	0.7415408754818567	20.244322823226895	21	0.7458040260310331
chr1-81000000	0.9034860088751817	0.80551109644198	0.8006160576418129	52.64080199516921	37	0.8052188339669849
chr1-82000000	0.5520425137538753	0.42425238366294976	0.44680290585264737	29.48654819918282	11	0.44937159507321345
chr1-83000000	1.4892310600788798	0.9880585453345782	1.161703707705534	30.66483172285717	22	1.1683823925403614
chr1-84000000	1.0938914954192773	1.0332868678101514	0.9793841927813766	64.32301865483089	99	0.9850147148434242
chr1-85000000	1.2861387720385844	1.0754293107091764	1.1146003798681205	80.68783574864437	104	1.1210082656349833
chr1-86000000	1.2447328854686972	1.0763020950740845	1.038317403550096	44.58393441445203	61	1.0442867351884737
chr1-87000000	1.1953259165546477	1.004121229917429	1.0288934316452898	57.344768330860774	45	1.0348085844617982
chr1-88000000	0.9281004082014482	0.892314532157219	0.8077539902560308	61.193468012623754	44	0.8123978028643672
chr1-89000000	1.1680896002593488	0.9229281486334784	0.9810763389977759	56.510986507456785	96	0.9867165892815714
chr1-90000000	1.560678239264481	1.145102845645271	1.2523437042029775	20.14531090133921	37	1.2595434822959402
chr1-91000000	1.064931770632466	1.00963397962538	0.9431879746463522	51.76512714281222	76	0.9486104030856172
chr1-92000000	1.1841110132060149	1.0270482150970603	1.0220471077811644	55.59175361947202	85	1.0279229007858186
chr1-93000000	1.083400244207363	0.9569065766913076	0.9444840351195687	65.7875131374462	136	0.9499139146665215
chr1-94000000	1.2092116374992146	1.0350076404908728	1.0664358804951877	56.05175054969365	174	1.0725668664730548
chr1-95000000	1.658174912872503	1.1101170767110122	1.3511007443095326	48.51068634405106	36	1.3588682808952308
chr1-96000000	1.0025735188932943	0.9424232247270239	0.871599127262553	46.58334460529361	49	0.876609988323498
chr1-97000000	1.1694249242722123	1.0316667718062222	0.9707775089400922	34.259294691303346	88	0.9763585508046784
chr1-98000000	1.2750626694848153	1.063884328930515	1.096071412882656	41.54547118818869	66	1.1023727748173315
chr1-99000000	1.7043005642825577	1.0432410091016489	1.3673778260377372	35.55223174832773	54	1.3752389402699319
chr1-100000000	1.2181511357547068	0.9934811956319849	1.0722592865396126	62.71365836556131	69	1.0784237515305688
