	Peak-level_FC	Interval-level_FC	Perm-scaled_FC	Average_Height_Parent	Peak_count	FC_centered
chr1-0	1.1554260951871602	0.9403159190553644	0.9694496989626589	61.90649033244926	66	0.9788797117420868
chr1-1000000	1.1638805404643762	0.9564939032257292	1.0226122783409874	59.86812883026058	332	1.0325594131572384
chr1-2000000	1.1774627094034302	1.0145106938150197	1.041800508240664	43.94834542275768	183	1.051934290443945
chr1-3000000	1.2411650393955014	1.0848525181873798	1.0809107157155138	36.67793057667095	242	1.091424929989369
chr1-5000000	0.816162464077072	0.9807395548924236	0.7127447517056607	31.404598161052576	35	0.7196777489764282
chr1-6000000	1.220632849257734	1.0070433324976893	1.028718838503881	44.04804887511751	279	1.0387253729366732
chr1-7000000	1.1213426017595762	0.9150762531082977	0.9392526987245144	38.712251595734934	189	0.9483889798142521
chr1-8000000	1.228916246855934	1.0515717613210827	1.0159716711142648	66.81398541628427	193	1.025854211541474
chr1-9000000	1.2876271025784882	1.0833020155973305	1.0963303176496155	61.70206003138554	215	1.106994521183819
chr1-10000000	1.4467643065763809	1.0634574750394248	1.2336543344540376	41.38422083988773	207	1.2456543135677
chr1-11000000	1.2760351303394455	1.0881550416826657	1.073124850653564	43.98283924914552	207	1.0835633304080197
chr1-12000000	1.2849823919361725	1.1067184869132702	1.0998066489203933	47.38151833883173	166	1.1105046673583965
chr1-13000000	0.7511186727073373	0.8726208460678948	0.6228654746834078	70.21125742945922	8	0.6289241999503442
chr1-14000000	0.965807107496429	0.8658951983440132	0.7919950688945637	44.056455911790515	65	0.7996989483520655
chr1-15000000	1.2086121743674332	1.0677947155682594	1.0329255294560342	57.16783872264852	229	1.0429729831335075
chr1-16000000	1.2383551173195215	1.0150713511211924	1.0453453563392	64.31775444816782	237	1.055513619921872
chr1-17000000	1.1575988247352347	0.9969811529557843	0.9950062137828304	39.68736896779063	238	1.0046848194099427
chr1-18000000	1.2100738836649467	1.0326213749251654	1.0386409908334588	28.91089369715247	155	1.048744039838763
chr1-19000000	1.4220787835945201	1.100676089847258	1.1661188701675678	47.34572291873706	188	1.1774619195901204
chr1-20000000	1.4224168152432732	1.052363548237869	1.153738047975842	43.71658458443947	166	1.164960666898893
chr1-21000000	1.2746508893960615	1.0436417765309192	1.0727578260393646	43.21138687242528	236	1.0831927356789335
chr1-22000000	1.3912136027295392	1.0833564100597197	1.1464235169018175	28.70330426610248	266	1.1575749860565232
chr1-23000000	1.2429003202110775	1.0381776397153972	1.0393605301869346	74.84591040027765	196	1.0494705782818314
chr1-24000000	1.3596498862088373	1.0577923469679262	1.0940580583006811	48.99131674292275	238	1.1047001591567143
chr1-25000000	1.4730829355203283	1.1171341932792356	1.2178123509975263	41.0846350554721	198	1.2296582322692828
chr1-26000000	1.368036287925665	1.0484401892149469	1.1310503818961568	63.1120204060067	240	1.1420523137827419
chr1-27000000	1.2287341018181215	1.0498621204887346	1.0417386258990462	65.47213353465956	222	1.0518718061615842
chr1-28000000	1.3110334228092686	1.0325647120029948	1.0707255398751232	70.01923714880158	162	1.0811406810991457
chr1-29000000	1.168883716973128	1.0203575603772508	0.9889372846244041	34.91022808233579	163	0.9985568566785702
chr1-30000000	1.4549586746467822	1.1402644944259979	1.1984930263287579	27.29778900950816	188	1.2101509850309256
chr1-31000000	1.4832357384546542	1.1290248728900074	1.2318602821502396	47.72238200091308	234	1.243842810192258
chr1-32000000	1.2483728790870927	1.0516328439023253	1.0614488969575533	76.07001211489109	201	1.0717738025960097
chr1-33000000	1.396463975752967	1.0973953834092762	1.146550924159686	55.58596051984334	141	1.1577036326278614
chr1-34000000	1.2104217739064025	1.1646665169888288	1.0398659618165567	33.62919649145892	39	1.0499809263364435
chr1-35000000	1.2996093048359396	1.1040622283935224	1.052503355776071	64.07760917663325	105	1.0627412465155073
chr1-36000000	1.3391370696065457	1.0557962713946585	1.1013095593919062	53.89759011141474	220	1.1120221969122277
chr1-37000000	1.151638179668124	1.0289429285730707	0.9605569646151357	51.34088710327598	170	0.9699004761571803
chr1-38000000	1.1728827025652726	1.1113657668600743	0.993573509587613	42.931038122606715	124	1.00323817904157
chr1-39000000	1.25887958015013	1.0286128400712338	1.0437961806162632	51.34051841918124	185	1.053949375086138
chr1-40000000	1.52949449860044	1.0745953074733727	1.2244694572727084	50.966203498156496	162	1.236380093422739
chr1-41000000	1.3536408800876285	1.132563892571386	1.1205040336087528	43.37709798698427	214	1.1314033792557086
