	Peak-level_FC	Interval-level_FC	Perm-scaled_FC	Average_Height_Parent	Peak_count	FC_centered
chr1-0	1.3499338567607484	1.0472127358075232	1.1461573716711544	61.90649033244926	66	1.1819803728919462
chr1-1000000	1.2559881335361434	0.9979482303252384	1.0627508573250228	59.86812883026058	332	1.0959669986685476
chr1-2000000	1.2285158362256752	1.011853399068759	1.0202899526551663	43.94834542275768	183	1.052178983885002
chr1-3000000	1.1406509280933113	0.9492275929223262	0.955867855284736	36.67793057667095	242	0.985743382147905
chr1-5000000	0.8420489957897264	0.8899835407286111	0.7021730607141401	31.404598161052576	35	0.7241193894058922
chr1-6000000	1.2929800428429115	0.9908247510215101	1.0574505537993102	44.04804887511751	279	1.0905010348379194
chr1-7000000	1.0363343303813115	0.9057288052420409	0.8523442511701057	38.712251595734934	189	0.8789841611029644
chr1-8000000	1.3337586094375118	1.149265474677913	1.1069216229719663	66.81398541628427	193	1.1415183159140787
chr1-9000000	1.4483858823207647	1.1553053803626818	1.2174695059860792	61.70206003138554	215	1.255521358791969
chr1-10000000	1.4613958717129725	1.0988040515929083	1.1966645003753347	41.38422083988773	207	1.2340660954070186
chr1-11000000	1.2376242976793064	1.0752906107608045	1.0258238484579414	43.98283924914552	207	1.0578858408892649
chr1-12000000	1.165003766976026	1.0535390051299156	0.9780296163177499	47.38151833883173	166	1.0085978061713274
chr1-13000000	0.8372956402156843	0.881350835482846	0.7010603742380332	70.21125742945922	8	0.7229719260571
chr1-14000000	0.6931774200516523	0.6550757233696692	0.5754913086881365	44.056455911790515	65	0.5934782155154523
chr1-15000000	1.2016050728954444	1.0432660136942546	1.0110264576154953	57.16783872264852	229	1.0426259594994338
chr1-16000000	1.2843534112344348	1.0670137034596485	1.0720529011758522	64.31775444816782	237	1.105559776703408
chr1-17000000	1.1740074525840438	1.0089251085109134	0.989073984372909	39.68736896779063	238	1.0199873645294082
chr1-18000000	1.2149813391534212	1.0192029035873773	1.024950955991416	28.91089369715247	155	1.056985666280979
chr1-19000000	1.482798102749562	1.1019716837586864	1.195082064528353	47.34572291873706	188	1.2324342007311893
chr1-20000000	1.3982060050209537	1.0718592743688877	1.1226545740411342	43.71658458443947	166	1.1577429983451764
chr1-21000000	1.403217384748523	1.0868727239354792	1.1521737484158747	43.21138687242528	236	1.1881847907179333
chr1-22000000	1.522678624906713	1.1448823453831147	1.2296699825785886	28.70330426610248	266	1.268103159711024
chr1-23000000	1.405157776206218	1.104212211578134	1.1865768769210774	74.84591040027765	196	1.2236631845792747
chr1-24000000	1.4628356507247127	1.0683085352780577	1.1836994520627868	48.99131674292275	238	1.2206958261771628
chr1-25000000	1.5692801460444383	1.1189252910549345	1.2720584810259	41.0846350554721	198	1.3118165052248523
chr1-26000000	1.440809315913789	1.0856577135779812	1.1865652673730076	63.1120204060067	240	1.2236512121762733
chr1-27000000	1.4376189845493645	1.1696532761363776	1.2022890718882002	65.47213353465956	222	1.2398664621790274
chr1-28000000	1.3506974065767616	1.0913825758063889	1.11093005598564	70.01923714880158	162	1.1456520319859882
chr1-29000000	1.1639175684551442	0.9722954467394938	0.9727800377208373	34.91022808233579	163	1.0031841526706242
chr1-30000000	1.3989550179676788	1.1534787676479659	1.1320671515515888	27.29778900950816	188	1.1674497647549755
chr1-31000000	1.4590028303161178	1.125700129014264	1.2060744531612386	47.72238200091308	234	1.2437701550568392
chr1-32000000	1.4447456892853845	1.1455681403759093	1.220133748480311	76.07001211489109	201	1.2582688718426551
chr1-33000000	1.4790739297876836	1.1822805447049791	1.2108468148241378	55.58596051984334	141	1.2486916762696412
chr1-34000000	1.117984309036887	1.0844996435874126	0.948142262542263	33.62919649145892	39	0.9777763269980129
chr1-35000000	1.2412242274816165	1.0673611814556632	1.034901953566452	64.07760917663325	105	1.067247681005221
chr1-36000000	1.236737348273447	1.0741228262454636	1.0090135594748109	53.89759011141474	220	1.0405501484862825
chr1-37000000	1.176354507335335	1.0318930393419816	0.9658048449091191	51.34088710327598	170	0.9959909511047983
chr1-38000000	1.1993596202153536	0.9988403714859457	1.0089876096161408	42.931038122606715	124	1.0405233875681175
chr1-39000000	1.3136883936558303	1.0953183076243225	1.0867188129122993	51.34051841918124	185	1.1206840696246945
chr1-40000000	1.4874829829412548	1.0926590802797007	1.2087132934070435	50.966203498156496	162	1.2464914719150915
chr1-41000000	1.3045654227734673	1.0551296915539032	1.0651318802337495	43.37709798698427	214	1.0984224401420144
chr1-42000000	1.3908831021212118	1.06075305734354	1.1597026188005568	70.05506535185825	124	1.1959489749780463
chr1-43000000	1.3201870450787412	1.140601886771424	1.0972910731498997	50.06158559102042	206	1.131586764496106
chr1-44000000	1.4178485708978434	1.0291911204895359	1.1667687558845166	62.14326942367279	186	1.2032359632676446
chr1-45000000	1.6142621274022348	1.111971203322507	1.3150468436681702	74.74891159104507	103	1.3561484636118923
chr1-46000000	1.3364150907460233	1.0632559009681106	1.0964393212111336	47.72112664932239	191	1.130708391160055
chr1-47000000	0.9911058263450214	0.8504456262146455	0.7977723642556431	34.8667988691451	135	0.8227066368825992
chr1-48000000	0.9415550416264743	1.0630225828058044	0.793627265837556	52.08138425217267	5	0.8184319839466409
chr1-50000000	1.2593910383084053	1.0107063209834781	0.9971040892446036	42.30483749068204	52	1.028268449295951
chr1-51000000	1.422755635750548	1.1427486806102138	1.1396724398913916	52.983008404949665	132	1.1752927554035668
chr1-52000000	1.2757075927397203	1.1113625172301675	1.0530322980356863	61.95049748596646	89	1.085944687058726
chr1-53000000	1.3249282068358972	1.1104332799939318	1.0838889481164444	37.1851237598111	249	1.117765757768652
chr1-54000000	1.2757408823445577	1.0527670067571377	1.0329729261734946	37.36846536319911	246	1.0652583621092284
chr1-55000000	1.2289537028109563	0.9168082222911758	0.9792379581645239	44.19240973682571	126	1.0098439145870928
chr1-56000000	1.166358145345186	0.8925066356108835	0.9011818609907644	31.805784553559754	78	0.9293481841365618
chr1-57000000	1.031651317096954	0.954270031317539	0.8612376788811046	35.54547531066218	31	0.8881555517531046
chr1-58000000	1.1126442388120246	0.9697738114566884	0.9118532588888028	78.48537133404567	88	0.9403531152032362
chr1-59000000	1.0490122568535887	1.0066643925627663	0.8629249992575789	44.91031709569507	96	0.8898956091109047
chr1-60000000	1.1176545629125791	0.8608898578988313	0.847562566382587	54.60772722457688	20	0.8740530253724823
chr1-61000000	1.2653151897622346	1.083279382755877	1.0089652689675355	46.41306444771146	66	1.0405003486654139
chr1-62000000	1.043680167071893	0.9423109732231529	0.8315645697822067	37.485940739403496	83	0.8575550134461873
chr1-63000000	1.2621542122094236	1.0970425022675718	1.0258310962765458	45.37497332976685	98	1.0578933152375074
chr1-64000000	1.3164062744738472	1.017157392424787	1.0606629495811157	48.88625599979078	113	1.0938138336366732
chr1-65000000	1.1662515771016873	0.9604909917396962	0.928795053557973	44.246412885983595	99	0.95782442348556
chr1-66000000	1.3100770216190352	1.0863299807718316	1.0299384510844505	52.0772690035183	102	1.062129044891602
chr1-67000000	1.296818405538996	1.1063014521687518	1.067229505614134	54.60715294576398	137	1.1005856265338443
chr1-68000000	1.5407082600030935	1.1849805539180132	1.2245330193292285	41.727143686114786	61	1.262805641336075
chr1-69000000	0.7643368976695798	0.5291056417478949	0.6113738196286881	29.206066768613734	8	0.6304822297198657
chr1-70000000	1.3087840839759597	1.0637876444057155	1.0382297784800445	57.60241138086706	42	1.070679516658428
chr1-71000000	1.5008419869297358	0.9973031706228052	1.114920870864098	29.31038559412923	36	1.1497675792701318
chr1-72000000	1.2920292785446303	1.0539489978105303	0.9696002834176003	40.36050459418181	32	0.999905015555653
chr1-74000000	0.802268780740457	0.843729207092146	0.6218627910762049	92.78437184394153	12	0.641299032620773
chr1-75000000	0.8781604470856913	0.9006893983596096	0.6933437824091668	53.500836948649855	22	0.7150141531432114
chr1-76000000	0.7241276395572628	0.5705081686304717	0.5654497630509873	35.769831566958004	24	0.583122822661063
chr1-77000000	1.2065385003096138	1.0737904184812666	0.9809063404977081	56.072875588480706	85	1.0115644419954959
chr1-78000000	1.4045924994103196	1.1160532035636161	1.1024952288277408	43.683122586527716	85	1.1369535753902447
chr1-79000000	1.5906150737748157	1.110220013622583	1.203317868687992	40.91814145400411	35	1.240927413890462
chr1-80000000	1.2033191739637343	0.9603913873915577	0.8602061948775303	20.244322823226895	21	0.8870918288496789
chr1-81000000	1.2375047452997587	0.9319775884897471	0.9846826130393443	52.64080199516921	37	1.0154587414496772
chr1-82000000	1.0955152740382557	0.7480144486901835	0.810733299587392	29.48654819918282	11	0.8360726645809703
chr1-83000000	1.3496909677825517	0.9937629999385152	1.0215144752219427	30.66483172285717	22	1.053441778747092
chr1-84000000	1.2696496814444511	1.0527707571451943	1.0444206263896865	64.32301865483089	99	1.077063858723154
chr1-85000000	1.2725162947472222	1.023420324753357	1.03304451602739	80.68783574864437	104	1.0653321894947987
chr1-86000000	1.307062617267048	1.1210451218519653	1.027409733270235	44.58393441445203	61	1.0595212923273736
chr1-87000000	1.2299469898666047	0.9494382310004655	0.9560084420981211	57.344768330860774	45	0.9858883629840587
chr1-88000000	1.0572436918567867	0.8886922168496701	0.8267459043213566	61.193468012623754	44	0.8525857412161857
chr1-89000000	1.2785955782471854	0.9465617231846789	1.0302072070512949	56.510986507456785	96	1.0624062007916202
chr1-90000000	1.3838011942539463	1.1383978464608897	1.0773073473000288	20.14531090133921	37	1.1109784498653137
chr1-91000000	1.1550334909219908	0.9616825467416265	0.9267614054962195	51.76512714281222	76	0.9557272140152255
chr1-92000000	1.449550216100122	1.1259571835091693	1.135145661392864	55.59175361947202	85	1.1706244930253498
chr1-93000000	1.3476791621168012	1.037845523636749	1.0990883327956613	65.7875131374462	136	1.1334401972609134
chr1-94000000	1.4066430824131182	1.0907390499648497	1.1382413193823862	56.05175054969365	174	1.1738169054071383
chr1-95000000	1.7806515899756827	1.1504920783343155	1.3876063375110874	48.51068634405106	36	1.4309757951015063
chr1-96000000	1.187428674497511	1.0707583513450356	0.9173969472243698	46.58334460529361	49	0.946070070804644
chr1-97000000	1.395940299556822	1.1389138863617578	1.0531279656433072	34.259294691303346	88	1.0860433447451172
chr1-98000000	1.3321562256151627	1.053742173268497	1.020578181441416	41.54547118818869	66	1.0524762212248908
chr1-99000000	1.5788426185943782	1.0404544862391065	1.212171593134295	35.55223174832773	54	1.2500578603554753
chr1-100000000	1.4608843913955822	1.082208588314682	1.132340723668358	62.71365836556131	69	1.1677318873330647
chr1-101000000	1.3139257595896854	1.0466891348598308	1.0318827938236728	36.46072449507301	41	1.064134157813037
chr1-102000000	1.0655123906180157	0.9689938291541185	0.8563873141740973	47.09080155256156	11	0.8831535895210846
chr1-103000000	0.710226679929881	0.8515685462686973	0.6281671148070906	61.968716803320724	7	0.6478003971789393
chr1-104000000	1.0425561321680665	0.962829117191535	0.788072272212169	15.785657797595427	3	0.8127033697100339
chr1-105000000	0.8335139048151738	0.7699258090891432	0.6894831905708886	43.39233413446302	7	0.7110328990036175
chr1-106000000	1.1797916565804476	0.7762104212298909	0.8979413450671684	32.79790879578211	13	0.9260063863046031
chr1-107000000	0.8177512600618064	0.7590779524475704	0.6737206867239293	46.76668976520743	20	0.6947777401264602
chr1-108000000	1.299680921330983	1.0554377364755534	1.033054622128472	58.78282214896957	63	1.06534261146077
chr1-109000000	1.3830261098213317	1.0870555059398224	1.1767210706412037	67.61610025014573	189	1.2134993363418807
chr1-110000000	1.3768810881268876	1.0603976734497684	1.1224647761641244	37.17472356382852	142	1.1575472683599344
chr1-111000000	1.1835670071226418	1.0116655261974445	0.9689256447860114	49.14050518818824	95	0.9992092911804129
chr1-112000000	1.366129677515154	1.1177556140274132	1.1281807475743795	64.93987358263834	115	1.1634418917213687
chr1-113000000	1.3486417625717433	0.9921825848528117	1.054913726392681	71.24293167733077	83	1.0878849192170095
chr1-114000000	1.4100018964663386	1.024517121170911	1.1335462245430756	38.54473618696327	68	1.1689750659825575
chr1-115000000	1.067111450496656	0.9115525489422571	0.8919022291092246	58.238618635979456	115	0.9197785185542081
chr1-116000000	1.010671999238251	0.8508626285773766	0.8190595107202298	48.48268515700531	96	0.8446591103717602
chr1-117000000	1.162239160306996	0.9408533963057709	0.912574987250975	52.310313838407794	97	0.9410974010925318
chr1-118000000	1.4070974453802787	1.1526765801946006	1.141652756419802	11.237888799662665	12	1.1773349664703436
chr1-119000000	1.2816724101043968	1.0487715152190802	1.0224842002995955	39.01450245916456	90	1.0544418124573105
chr1-120000000	0.5895376120007286	0.5052196579288655	0.5065496143746709	75.96281079429659	28	0.5223817574142237
