	Peak-level_FC	Interval-level_FC	Perm-scaled_FC	Average_Height_Parent	Peak_count	FC_centered
chr1-0	1.2511224098750355	1.00213264384348	1.0650215669994578	61.90649033244926	66	1.081292886113648
chr1-1000000	1.139374802979087	0.9603261386550908	1.007331595959184	59.86812883026058	332	1.022721532050184
chr1-2000000	1.2117732602910347	1.0120248871859423	1.0705772920820285	43.94834542275768	183	1.086933491144691
chr1-3000000	1.1998974000042508	1.044799920390967	1.0366228077026356	36.67793057667095	242	1.0524602527157898
chr1-5000000	0.9997277296415326	1.0024943601451397	0.8766981795942591	31.404598161052576	35	0.8900923082100742
chr1-6000000	1.2877611766367532	1.0181264422494951	1.0739269344719515	44.04804887511751	279	1.090334309118221
chr1-7000000	1.149694094907567	0.9314475928778669	0.9715520426749975	38.712251595734934	189	0.9863953414515152
chr1-8000000	1.2268490344247391	1.0500721218553302	1.030896201982007	66.81398541628427	193	1.046646156345198
chr1-9000000	1.2950711106605928	1.077399145646941	1.1116167500180072	61.70206003138554	215	1.1285999468214114
chr1-10000000	1.3737769155892783	1.085989841645472	1.1836922811989572	41.38422083988773	207	1.2017766425275778
chr1-11000000	1.3177209574956528	1.1117780554408985	1.126088700477469	43.98283924914552	207	1.143292998647669
chr1-12000000	1.2363072141866773	1.0864507077713201	1.0625877279757527	47.38151833883173	166	1.0788218630810416
chr1-13000000	0.9504426568177315	1.0099350181728206	0.808467122050544	70.21125742945922	8	0.8208188217191967
chr1-14000000	1.2797505734089034	1.0768006842655715	1.0503935107011255	44.056455911790515	65	1.0664413434752962
chr1-15000000	1.1446784600877569	1.027401805003234	0.97982068980705	57.16783872264852	229	0.9947903163503445
chr1-16000000	1.295049079975898	1.0635672123877211	1.1106149234678984	64.31775444816782	237	1.1275828144408866
chr1-17000000	1.233662834797083	1.0799013475130876	1.0568984287786916	39.68736896779063	238	1.0730456432002684
chr1-18000000	1.1540740939076504	1.0126051292335814	0.9858896726457179	28.91089369715247	155	1.000952020650743
chr1-19000000	1.3314830381570713	1.0706043210011076	1.0933066587823426	47.34572291873706	188	1.11001011539387
chr1-20000000	1.4235142652064174	1.0569294631909052	1.1730887334716131	43.71658458443947	166	1.1910110945983972
chr1-21000000	1.3108870987003316	1.062425724322122	1.1031837225098076	43.21138687242528	236	1.1200380801554555
chr1-22000000	1.3905718079693286	1.0944631623781216	1.155406402802114	28.70330426610248	266	1.1730586146155684
chr1-23000000	1.2633281922964557	1.0355173864925244	1.0674745981414675	74.84591040027765	196	1.0837833944802935
chr1-24000000	1.4730475391980655	1.0985681335463229	1.207599750874373	48.99131674292275	238	1.22604936872019
chr1-25000000	1.54711475074585	1.1539946403250867	1.2861648399417756	41.0846350554721	198	1.3058147692883748
chr1-26000000	1.4155935828127189	1.0373729563950231	1.18621374085457	63.1120204060067	240	1.2043366248534926
chr1-27000000	1.2890346883498554	1.0806655188552614	1.0972919924057276	65.47213353465956	222	1.1140563366435454
chr1-28000000	1.3531189879408412	1.0737321446830779	1.1200368244440866	70.01923714880158	162	1.1371486625090363
chr1-29000000	1.076200262413479	0.962432332258989	0.92096970678101	34.91022808233579	163	0.9350402124476276
chr1-30000000	1.3673981939904367	1.1083878063926427	1.1309114239494842	27.29778900950816	188	1.148189403324877
chr1-31000000	1.4998535305415335	1.1377633896077957	1.243377659319678	47.72238200091308	234	1.262373889350253
