	Peak-level_FC	Interval-level_FC	Perm-scaled_FC	Average_Height_Parent	Peak_count	FC_centered
chr1-0	1.1930862665158004	1.0008346566748125	0.9959691897686617	61.90649033244926	66	1.012926433478832
chr1-1000000	1.2668468457283255	1.0058477454518462	1.072194848202124	59.86812883026058	332	1.090449900198236
chr1-2000000	1.2390966033163466	1.026995106432733	1.04588961798237	43.94834542275768	183	1.0636968005019252
chr1-3000000	1.28556826414102	1.067889228176301	1.091201061619146	36.67793057667095	242	1.1097797109676972
chr1-5000000	0.9484022198485588	0.9426516949651965	0.8107632327028891	31.404598161052576	35	0.8245671835373339
chr1-6000000	1.2300220067673275	1.0197736039135894	1.0249979751856733	44.04804887511751	279	1.0424494592739428
chr1-7000000	1.1542532225542879	0.9676103575861519	0.9640234789769705	38.712251595734934	189	0.9804368191116546
chr1-8000000	1.2996086551027026	1.1054111806447726	1.0883199206396303	66.81398541628427	193	1.1068495160513179
chr1-9000000	1.344045699185782	1.1080257195110657	1.1442216311653592	61.70206003138554	215	1.163703001932086
chr1-10000000	1.4761052020082224	1.1216012464467524	1.2327905353568356	41.38422083988773	207	1.2537798689289845
chr1-11000000	1.2951537472230503	1.137921825137849	1.0713018671642782	43.98283924914552	207	1.0895417153797484
chr1-12000000	1.1791481893946734	1.0345365466686496	0.9955464128631007	47.38151833883173	166	1.0124964584278904
chr1-13000000	0.8886951309177675	0.9649958673016278	0.7453443117109685	70.21125742945922	8	0.7580344483853849
chr1-14000000	1.1780412981890664	1.0027097401520466	0.9624145648523705	44.056455911790515	65	0.978800511821483
chr1-15000000	1.1653201791196053	1.0308888433441927	0.9879059345318286	57.16783872264852	229	1.0047258942923016
chr1-16000000	1.3219886381333252	1.0843632924364537	1.1219754833972388	64.31775444816782	237	1.141078094104727
chr1-17000000	1.289280743161082	1.082695111196949	1.0856932438833649	39.68736896779063	238	1.1041781178334233
chr1-18000000	1.2060379002609956	1.0617326290936238	1.0209190665854202	28.91089369715247	155	1.0383011036989074
chr1-19000000	1.3024034869198267	1.0602159711191617	1.0751549460577239	47.34572291873706	188	1.093460396300347
chr1-20000000	1.3822129683363564	1.0313637053457232	1.12353713105197	43.71658458443947	166	1.142666330172175
chr1-21000000	1.3676814351465876	1.0918929748411192	1.1459061478264958	43.21138687242528	236	1.1654161989578866
chr1-22000000	1.4117489918502426	1.074900618133399	1.1481102460270183	28.70330426610248	266	1.1676578238517359
chr1-23000000	1.3400671185233537	1.0587530546090775	1.126758669761593	74.84591040027765	196	1.1459427183867645
chr1-24000000	1.5331445363299032	1.1154269777953596	1.242478107211439	48.99131674292275	238	1.2636323801397304
chr1-25000000	1.5980649678458343	1.123806354454197	1.3011506044442847	41.0846350554721	198	1.323303827786788
chr1-26000000	1.4021081660816737	1.039702907632045	1.1693571734531403	63.1120204060067	240	1.1892664987396853
chr1-27000000	1.2978993244350325	1.0855961628854336	1.1013542569919557	65.47213353465956	222	1.1201057733429627
chr1-28000000	1.2410312673484032	1.0366839921844284	1.0204405925594786	70.01923714880158	162	1.0378144832355556
chr1-29000000	1.143756294275052	1.0001041574839864	0.9625996826522739	34.91022808233579	163	0.9789887814133096
chr1-30000000	1.3496299266301373	1.0942000671563186	1.111832772974827	27.29778900950816	188	1.1307626951952803
